movie_id,title,tags,cluster_label
87825,Trouble with the Curve,"slow by age and fail eyesight, crack baseb scout gu lobel take hi grown daughter along as he check out the final prospect of hi career. along the way, the two renew their bond, and she catch the eye of a young player-turned-scout. troubl with the curv drama romanc women baseb pitcher homerun age sport talent-scout cigarsmok pooreyesight bostonredsox draft motelroom baseballscout failingeyesight blurryvi blurredsight malpaso product warner bros. clinteastwood amyadam justintimberlak johngoodman matthewlillard joemassingil robertpatrick edlaut chelcieross peterhermann mattbush scotteastwood jaygalloway bobgunton jackgilpin georgewyn jamespatrickfreetli normaalvarez rusblackwel raymondanthonythoma joshwarren sethmeriweth barthansard patriciafrench tomnowicki juliawalt tylersilva darrenlegallo claytonlandey matthewbradi jackieprucha rickymu tomdreesen carlafish kennyalfonso sammyblu brianf.durkin nathanwright ryanpatrickwilliam xavierfloyd budselig caramantella pollymitchellgil laurenhenneberg jenniferbaskette-rid karenceesay clinteastwood robertlorenz micheleweisl",142
12201,Edge of Darkness,"as a season homicid detective, thoma craven ha seen the bleakest side of humanity. but noth prepar him for the toughest investig of hi life: the search for hi onli daughter emma' killer. now, he is on a person mission to uncov the disturb secret surround her murder, includ corpor corruption, govern collu and emma' own mysteri life. edg of dark crime drama mysteri thriller murder violenc deathofdaught homicidedetect icon product bbc film gk film warner bros. melgibson raywinston dannyhuston shawnrobert deniso'har bojananovaković gbengaakinnagb caterinascorson jayo.sand wayneduv frankgrillo davidaaronbak sole.romero tomkemp rickaveri scottwint peterhermann nicoevers-swindel j.jewel billthorp martincampbel grahamk timheadington michaelwear",441
11015,The Relic,"a research at chicago' natur histori museum return from south america with some crate contain hi findings. when the crate arriv at the museum without the owner there appear to be veri littl inside. however, polic discov gruesom murder on the cargo ship that brought the crate to the us and then anoth murder in the museum itself. the relic horror mysteri thriller chicago basedonnovel monster museum pileofdeadbodi god deadbodi anthropologist indiantrib amazonjungl paramount pictur univ pictur toho-towa mutual film compani pacif western polygram film entertain marubeni tele münchen fernseh produktionsgesellschaft (tmg) british broadcast corpor (bbc) penelopeannmil tomsizemor lindahunt jameswhitmor claytonrohn chimuoilo thomasryan robertless dianerobin lewisvanbergen constancetow francisx.mccarthi audralindley johnkapelo ticowel mikebacarella genedavi johndisanti davidprov jopheryc.brown donharvey ronaldjoshuascott davegraubart santosmor ralphseymour mandyingb lynaliciahenderson sammerc galeannehurd peterhyam",389
9932,Analyze That,"the mafia' paul vitti is back in prison and will need some seriou counsel when he get out. naturally, he return to hi analyst dr. ben sobel for help and find that sobel need some seriou help himself as he ha inherit the famili practice, as well as an excess stock of stress. analyz that comedi crime prison gold therapist gangster villag roadshow pictur npv entertain warner bros. tribeca product baltimor spring creek pictur face product robertdeniro billycryst lisakudrow joeviterelli cathymoriarti donnamarierecco kylesabihi frankpietrangolar jeromelepag annikaperga haroldrami janerosenth paulaweinstein",340
13389,Righteous Kill,"two veteran new york citi detect work to identifi the possibl connect between a recent murder and a case they believ they solv year ago; is there a serial killer on the loose, and did they perhap put the wrong person behind bars? righteou kill action crime drama thriller reveng murder plottwist dirtycop grosvenor park media ltd. inventur entertain millennium film emmett/furla film nu-imag film robertdeniro carlagugino 50cent alpacino donniewahlberg briandennehi johnleguizamo trilbyglov melissaleo sterlingk.brown shirlybren ajaynaidu robdyrdek lizacolón-zaya olegtaktarov saidaharrikaekulona miabarron fatso-fasano malachymccourt ajaynaidu terryserpico frankjohnhugh alanblumenfeld barryprimu andreb.blak johncenatiempo judydelgiud bryanchatlien merrittwev tyronesmith katarzynawolejnio kimberlydorsey kimberlymag russellgewirtz jonavnet",87
8838,Mercury Rising,"renegad fbi agent art jeffri protect a nine-year-old autist boy who ha crack the government' new ""unbreakable"" code. mercuri rise action crime drama thriller assassin lossoffamili autism fbi bangkok nationalsecurityagency(nsa) boy childinperil fbiagent autisticsav imagin entertain univ pictur brucewilli alecbaldwin mikohugh chimcbrid kimdicken robertstanton bodhielfman carriepreston lindseygint peterstormar kevinconway johncarrolllynch kelleyhazen johndoman richardriehl chadlindberg hankharri camrynmanheim jackconley maricelaochoa peterfontana kirkb.r.wol jamesmacdonald gwenmcg nedschmidtk briangraz karenkehelasherwood haroldbeck",44
17332,The Soloist,"a lo angel journalist befriend a homeless juilliard-train musician, while look for a new articl for the paper. the soloist drama newspap cello music violin losangel dreamwork univ pictur studiocan particip media krasnoff foster product work titl film robertdowneyjr. jamiefoxx catherinekeen nelsanelli michaelbunin tomholland lisagayhamilton rachaelharri stephenroot lorrainetoussaint jenamalon octaviaspenc garyfost joewright russkrasnoff",427
4958,The Legend of Bagger Vance,"world war i ha left golfer rannulph junuh a poker-play alcoholic, hi perfect swing gone. now, however, he need to get it back to play in a tournament to save the financ ravag golf cour of a long-ago sweetheart. help arriv in the form of mysteri caddi bagger vance. the legend of bagger vanc fantasi drama competit worldwari greatdepress caddi savannah dreamwork skg twentieth centuri fox film corpor wildwood enterpri epsilon motion pictur alli filmmak mattdamon brucemcgil charlizetheron willsmith joelgretsch j.michaelmoncrief wilburfitzgerald e.rogermitchel carriepreston triphamilton michaelo'neil petergereti jacklemmon jakeebert michaelnozik robertredford josephp.reidi chrisbrigham",258
786,Almost Famous,"almost famou is an autobiograph inspir film about a 15-year-old who is hire by roll stone magazin to follow and interview a rock band dure their tour. a film about grow up, first love, disappointment, and the life of a rock star. almost famou drama music hotelroom sandiego drugaddict stewardess overdo groupi musicjournalist blacksabbath rock concert swimmingpool basedontruestori promiscu comingofag ontheroad domineeringmoth reconcili semiautobiograph innocencelost bustrip aspiringwrit columbia pictur vinyl film dreamwork pictur katehudson billycrudup francesmcdormand jasonl patrickfugit zooeydeschanel michaelangarano annapaquin fairuzabalk noahtaylor philipseymourhoffman jimmyfallon rainnwilson jaybaruchel johnfedevich markkozelek lizstaub oliviarosewood bijouphillip pauleyperrett peterframpton markpellington eionbailey j.j.cohen garykohn rayport alicemariecrow erinfoley terrychen mitchhedberg jessecaron zackward devincorey petedrog elainesumm kevinsussman tomriisfarrel johnpatrickamedori juliadeck brianvaughan anthonymartelli susanyeagley hollymapl michellemoretti ericstonestreet ianbryc cameroncrow lisastewart stevenp.saeta scottm.martin martyp.ew",234
9513,Garfield: A Tail of Two Kitties,"garfield is back and thi time garfield and hi canin sidekick odi follow their owner, jon arbuckle, to england, the u.k. may never recover, as garfield is mistaken for a look-alike, regal cat who ha inherit a castle. garfield: a tail of two kitti anim comedi famili londonengland cat mistakeinperson luxuri wretch nobil garfield twentieth centuri fox film corpor dune entertain davi entertain billmurray jenniferlovehewitt billyconnolli ianabercrombi breckinmey timcurri rogerr lucydavi lenacardwel veronicaalicino janecarr olivermuirhead j.b.blanc verneewatson-johnson russellmilton benfalcon gregelli bobhoskin sharonosbourn sébastiencauet johndavi timhil",163
11679,xXx: State of the Union,"ice cube star as dariu stone, a thrill-seek troublemak whose crimin record and extrem sport obsess make him the perfect candid to be the newest xxx agent. he must save the u.s. govern from a deadli conspiraci led by five-star gener and secretari of defen georg deckert (play by willem dafoe). xxx: state of the union action adventur crime drama mysteri thriller washingtond.c. helicopt usapresid gener coupd'etat militaryprison coup agent insurg secretaryofdefen potu origin film columbia pictur corpor revolut studio icecub samuell.jackson willemdafo scottspeedman peterstrauss xzibit michaelroof sunnymabrey nonagay johng.connolli ramondeocampo barrysigismondi davidrountr nedschmidtk michaeldonevan leetamahori arneschmidt nealh.moritz",146
38321,Priest,"in an altern world, human and vampir have war for centuries. after the last vampir war, the veteran warrior priest live in obscur with other human insid one of the church' wall cities. when the priest' niec is kidnap by vampires, the priest break hi vow to hunt them down. he is accompani by the niece' boyfriend, who is a wasteland sheriff, and a former warrior priestess. priest action sciencefict fantasi thriller horror vampir crucifixion post-apocalypt dystopia vampirehunt disobey niec darkhero screen gem star road entertain buckaroo entertain michael de luca product tokyopop paulbettani karlurban camgigandet maggieq lilycollin stephenmoy mädchenamick braddourif christopherplumm aland marilynbrett michaeldeluca mitchellpeck joshuadonen scottstewart min-woohyung",328
14411,Sinbad: Legend of the Seven Seas,"the sailor of legend is frame by the goddess eri for the theft of the book of peace, and must travel to her realm at the end of the world to retriev it and save the life of hi childhood friend princ proteus. sinbad: legend of the seven sea famili anim adventur princ watermonst dreamwork anim bradpitt catherinezeta-jon michellepfeiff josephfienn dennishaysbert timothywest adrianogiannini ramanhui chungchan jimcum conradvernon andrewbirch chrismil johnlogan jeffreykatzenberg timjohnson mireillesoria patrickgilmor",20
8413,Event Horizon,"in the year 2047 a group of astronaut are sent to investig and salvag the long lost starship ""event horizon"". the ship disappear mysteri 7 year befor on it maiden voyag and with it return come even more mysteri as the crew of the ""lewi and clark"" discov the real truth behind it disappear and someth even more terrifying. event horizon horror sciencefict mysteri spacemarin nuditi nightmar hallucin cryogen spacetravel blackhol insan delu crew alternatedimen evilspirit hellgat religion explo violenc burningman rescueteam flashback supernaturalpow trappedinspac distresssign derelictship paramount pictur impact pictur golar product laurencefishburn samneil kathleenquinlan joelyrichardson richardt.jon jacknoseworthi jasonisaac seanpertw petermarink holleych barclaywright noahhuntley robertjezek emilybooth teresamay paulw.s.anderson jeremybolt lawrencegordon lloydlevin philipeisn",16
